2019-04-11T22:05:22Z,-0.17,1.42
2019-04-11T22:05:23Z,-0.17,1.26
2019-04-11T22:05:24Z,-0.17,1.12
2019-04-11T22:05:25Z,-0.17,0.99
2019-04-11T22:05:26Z,-0.17,0.88
2019-04-11T22:05:27Z,-0.17,0.77
2019-04-11T22:05:28Z,-0.17,0.68
2019-04-11T22:05:29Z,-0.17,0.59
2019-04-11T22:05:30Z,-0.17,0.52
2019-04-11T22:05:32Z,-0.17,0.45
2019-04-11T22:05:33Z,-0.17,0.39
2019-04-11T22:05:34Z,-0.17,0.33
2019-04-11T22:05:35Z,-0.17,0.28
2019-04-11T22:05:36Z,-0.17,0.24
2019-04-11T22:05:37Z,-0.17,0.20
2019-04-11T22:05:38Z,-0.17,0.16
2019-04-11T22:05:39Z,-0.17,0.13
2019-04-11T22:05:40Z,-0.17,0.10
2019-04-11T22:05:41Z,-0.17,0.07
2019-04-11T22:05:42Z,-0.17,0.05
2019-04-11T22:05:43Z,-0.17,0.03
2019-04-11T22:05:44Z,-0.17,0.01
2019-04-11T22:05:45Z,-0.17,-0.01
2019-04-11T22:05:46Z,-0.17,-0.02
2019-04-11T22:05:47Z,-0.17,-0.04
2019-04-11T22:05:48Z,-0.17,-0.05
2019-04-11T22:05:49Z,-0.17,-0.06
2019-04-11T22:05:51Z,-0.17,-0.07
2019-04-11T22:05:52Z,-0.17,-0.08
2019-04-11T22:05:53Z,-0.17,-0.09
2019-04-11T22:05:54Z,-0.17,-0.10
2019-04-11T22:05:55Z,-0.17,-0.10
2019-04-11T22:05:56Z,-0.17,-0.11
2019-04-11T22:05:57Z,-0.17,-0.12
2019-04-11T22:05:58Z,-0.17,-0.12
2019-04-11T22:05:59Z,-0.17,-0.13
2019-04-11T22:06:00Z,-0.17,-0.13
2019-04-11T22:06:01Z,-0.17,-0.13
2019-04-11T22:06:02Z,-0.17,-0.14
2019-04-11T22:06:03Z,-0.17,-0.14
2019-04-11T22:06:04Z,-0.17,-0.14
2019-04-11T22:06:05Z,-0.17,-0.14
2019-04-11T22:06:06Z,-0.17,-0.15
2019-04-11T22:06:07Z,-0.17,-0.15
2019-04-11T22:06:08Z,-0.17,-0.15
2019-04-11T22:06:10Z,-0.17,-0.15
2019-04-11T22:06:11Z,-0.17,-0.15
2019-04-11T22:06:12Z,-0.17,-0.15
2019-04-11T22:06:13Z,-0.17,-0.16
2019-04-11T22:06:14Z,-0.17,-0.16
2019-04-11T22:06:15Z,-0.17,-0.16
2019-04-11T22:06:16Z,-0.17,-0.16
2019-04-11T22:06:17Z,-0.17,-0.16
2019-04-11T22:06:18Z,-0.17,-0.16
2019-04-11T22:06:19Z,-0.17,-0.16
2019-04-11T22:06:20Z,-0.17,-0.16
2019-04-11T22:06:21Z,-0.17,-0.16
2019-04-11T22:06:22Z,-0.17,-0.16
2019-04-11T22:06:23Z,-0.17,-0.16
2019-04-11T22:06:24Z,-0.17,-0.16
2019-04-11T22:06:25Z,-0.17,-0.16
2019-04-11T22:06:26Z,-0.17,-0.16
2019-04-11T22:06:27Z,-0.17,-0.16
2019-04-11T22:06:29Z,-0.17,-0.16
2019-04-11T22:06:30Z,-0.17,-0.16
2019-04-11T22:06:31Z,-0.17,-0.16
2019-04-11T22:06:32Z,-0.17,-0.16
2019-04-11T22:06:33Z,-0.17,-0.16
2019-04-11T22:06:34Z,-0.17,-0.16
2019-04-11T22:06:35Z,-0.17,-0.16
2019-04-11T22:06:36Z,-0.17,-0.16
2019-04-11T22:06:37Z,-0.17,-0.16
2019-04-11T22:06:38Z,-0.17,-0.16
2019-04-11T22:06:39Z,-0.17,-0.16
2019-04-11T22:06:40Z,-0.17,-0.16
2019-04-11T22:06:41Z,-0.17,-0.16
2019-04-11T22:06:42Z,-0.17,-0.17
2019-04-11T22:06:43Z,-0.17,-0.17
2019-04-11T22:06:44Z,-0.17,-0.17
2019-04-11T22:06:45Z,-0.17,-0.17
2019-04-11T22:06:46Z,-0.17,-0.17
2019-04-11T22:06:48Z,-0.17,-0.17
2019-04-11T22:06:49Z,-0.17,-0.17
2019-04-11T22:06:50Z,-0.17,-0.17
2019-04-11T22:06:51Z,-0.17,-0.17
2019-04-11T22:06:52Z,-0.17,-0.17
2019-04-11T22:06:53Z,-0.17,-0.17
2019-04-11T22:06:54Z,-0.17,-0.17
2019-04-11T22:06:55Z,-0.17,-0.17
2019-04-11T22:06:56Z,-0.17,-0.17
2019-04-11T22:06:57Z,-0.17,-0.17
2019-04-11T22:06:58Z,-0.17,-0.17
2019-04-11T22:06:59Z,-0.17,-0.17
2019-04-11T22:07:00Z,-0.17,-0.17
2019-04-11T22:07:01Z,-0.17,-0.17
2019-04-11T22:07:02Z,-0.17,-0.17
2019-04-11T22:07:03Z,-0.17,-0.17
2019-04-11T22:07:04Z,-0.17,-0.17
2019-04-11T22:07:05Z,-0.17,-0.17
2019-04-11T22:07:07Z,-0.17,-0.17
2019-04-11T22:07:08Z,-0.17,-0.17
2019-04-11T22:07:09Z,-0.17,-0.17
2019-04-11T22:07:10Z,-0.17,-0.17
2019-04-11T22:07:11Z,-0.17,-0.17
2019-04-11T22:07:12Z,-0.17,-0.17
2019-04-11T22:07:13Z,-0.17,-0.17
2019-04-11T22:07:14Z,-0.17,-0.17
2019-04-11T22:07:15Z,-0.17,-0.17
2019-04-11T22:07:16Z,-0.17,-0.17
2019-04-11T22:07:17Z,-0.17,-0.17
2019-04-11T22:07:18Z,-0.17,-0.17
2019-04-11T22:07:19Z,-0.17,-0.17
2019-04-11T22:07:20Z,-0.17,-0.17
2019-04-11T22:07:21Z,-0.17,-0.17
2019-04-11T22:07:22Z,-0.17,-0.17
2019-04-11T22:07:23Z,-0.17,-0.17
2019-04-11T22:07:24Z,-0.17,-0.17
2019-04-11T22:07:26Z,-0.17,-0.17
2019-04-11T22:07:27Z,-0.17,-0.17
2019-04-11T22:07:28Z,-0.17,-0.17
2019-04-11T22:07:29Z,-0.17,-0.17
2019-04-11T22:07:30Z,-0.17,-0.17
2019-04-11T22:07:31Z,-0.17,-0.17
2019-04-11T22:07:32Z,-0.17,-0.17
2019-04-11T22:07:33Z,-0.17,-0.17
2019-04-11T22:07:34Z,-0.17,-0.17
2019-04-11T22:07:35Z,-0.17,-0.17
2019-04-11T22:07:36Z,-0.17,-0.17
2019-04-11T22:07:37Z,-0.17,-0.17
2019-04-11T22:07:38Z,-0.17,-0.17
2019-04-11T22:07:39Z,-0.17,-0.17
2019-04-11T22:07:40Z,-0.17,-0.17
2019-04-11T22:07:41Z,-0.17,-0.17
2019-04-11T22:07:42Z,-0.17,-0.17
2019-04-11T22:07:43Z,-0.17,-0.17
2019-04-11T22:07:45Z,-0.17,-0.17
2019-04-11T22:07:46Z,-0.17,-0.17
2019-04-11T22:07:47Z,-0.17,-0.17
2019-04-11T22:07:48Z,-0.17,-0.17
2019-04-11T22:07:49Z,-0.17,-0.17
2019-04-11T22:07:50Z,-0.17,-0.17
2019-04-11T22:07:51Z,-0.17,-0.17
2019-04-11T22:07:52Z,-0.17,-0.17
2019-04-11T22:07:53Z,-0.17,-0.17
2019-04-11T22:07:54Z,-0.17,-0.17
2019-04-11T22:07:55Z,-0.17,-0.17
2019-04-11T22:07:56Z,-0.17,-0.17
2019-04-11T22:07:57Z,-0.17,-0.17
2019-04-11T22:07:58Z,-0.17,-0.17
2019-04-11T22:07:59Z,-0.17,-0.17
2019-04-11T22:08:00Z,-0.17,-0.17
2019-04-11T22:08:01Z,-0.17,-0.17
2019-04-11T22:08:02Z,-0.17,-0.17
2019-04-11T22:08:04Z,-0.17,-0.17
2019-04-11T22:08:05Z,-0.17,-0.17
2019-04-11T22:08:06Z,-0.17,-0.17
2019-04-11T22:08:07Z,-0.17,-0.17
2019-04-11T22:08:08Z,-0.17,-0.17
2019-04-11T22:08:09Z,-0.17,-0.17
2019-04-11T22:08:10Z,-0.17,-0.17
2019-04-11T22:08:11Z,-0.17,-0.17
2019-04-11T22:08:12Z,-0.17,-0.17
2019-04-11T22:08:13Z,-0.17,-0.17
2019-04-11T22:08:14Z,-0.17,-0.17
2019-04-11T22:08:15Z,-0.17,-0.17
2019-04-11T22:08:16Z,-0.17,-0.17
2019-04-11T22:08:17Z,-0.17,-0.17
2019-04-11T22:08:18Z,-0.17,-0.17
2019-04-11T22:08:19Z,-0.17,-0.17
2019-04-11T22:08:20Z,-0.17,-0.17
2019-04-11T22:08:21Z,-0.17,-0.17
2019-04-11T22:08:23Z,-0.17,-0.17
2019-04-11T22:08:24Z,-0.17,-0.17
2019-04-11T22:08:25Z,-0.17,-0.17
2019-04-11T22:08:26Z,-0.17,-0.17
2019-04-11T22:08:27Z,-0.17,-0.17
2019-04-11T22:08:28Z,-0.17,-0.17
2019-04-11T22:08:29Z,-0.17,-0.17
2019-04-11T22:08:30Z,-0.17,-0.17
2019-04-11T22:08:31Z,-0.17,-0.17
2019-04-11T22:08:32Z,-0.17,-0.17
2019-04-11T22:08:33Z,-0.17,-0.17
2019-04-11T22:08:34Z,-0.17,-0.17
2019-04-11T22:08:35Z,-0.17,-0.17
2019-04-11T22:08:36Z,-0.17,-0.17
