2019-04-13T21:08:17Z,1.26,1.57
2019-04-13T21:08:18Z,1.28,1.54
2019-04-13T21:08:19Z,1.19,1.50
2019-04-13T21:08:20Z,1.19,1.47
2019-04-13T21:08:21Z,1.17,1.44
2019-04-13T21:08:22Z,1.17,1.41
2019-04-13T21:08:23Z,1.30,1.40
2019-04-13T21:08:24Z,1.30,1.39
2019-04-13T21:08:25Z,1.30,1.38
2019-04-13T21:08:26Z,1.16,1.36
2019-04-13T21:08:27Z,1.16,1.34
2019-04-13T21:08:28Z,1.26,1.33
2019-04-13T21:08:29Z,1.16,1.32
2019-04-13T21:08:30Z,1.24,1.31
2019-04-13T21:08:31Z,1.26,1.30
2019-04-13T21:08:32Z,1.19,1.29
2019-04-13T21:08:33Z,1.39,1.30
2019-04-13T21:08:34Z,1.19,1.29
2019-04-13T21:08:35Z,1.21,1.28
2019-04-13T21:08:36Z,1.26,1.28
2019-04-13T21:08:37Z,1.26,1.28
2019-04-13T21:08:38Z,1.17,1.27
2019-04-13T21:08:39Z,1.28,1.27
2019-04-13T21:08:40Z,1.23,1.27
2019-04-13T21:08:41Z,1.16,1.25
2019-04-13T21:08:42Z,1.32,1.26
2019-04-13T21:08:43Z,1.21,1.26
2019-04-13T21:08:44Z,1.19,1.25
2019-04-13T21:08:45Z,1.23,1.25
2019-04-13T21:08:46Z,1.23,1.24
2019-04-13T21:08:47Z,1.30,1.25
2019-04-13T21:08:48Z,1.21,1.25
2019-04-13T21:08:49Z,1.28,1.25
2019-04-13T21:08:50Z,1.28,1.25
2019-04-13T21:08:51Z,1.26,1.25
2019-04-13T21:08:52Z,1.23,1.25
2019-04-13T21:08:53Z,1.19,1.24
2019-04-13T21:08:54Z,1.16,1.24
2019-04-13T21:08:55Z,1.26,1.24
2019-04-13T21:08:56Z,1.23,1.24
2019-04-13T21:08:57Z,1.16,1.23
2019-04-13T21:08:58Z,1.17,1.22
2019-04-13T21:08:59Z,1.23,1.22
2019-04-13T21:09:00Z,1.24,1.23
2019-04-13T21:09:01Z,1.28,1.23
2019-04-13T21:09:02Z,1.28,1.24
2019-04-13T21:09:03Z,1.28,1.24
2019-04-13T21:09:04Z,1.24,1.24
2019-04-13T21:09:05Z,1.26,1.24
2019-04-13T21:09:06Z,1.16,1.23
2019-04-13T21:09:07Z,1.21,1.23
2019-04-13T21:09:08Z,1.34,1.24
2019-04-13T21:09:09Z,1.14,1.23
2019-04-13T21:09:10Z,1.23,1.23
2019-04-13T21:09:11Z,1.28,1.24
2019-04-13T21:09:12Z,1.30,1.24
2019-04-13T21:09:13Z,1.24,1.24
2019-04-13T21:09:14Z,1.26,1.25
2019-04-13T21:09:15Z,1.24,1.25
2019-04-13T21:09:16Z,1.26,1.25
2019-04-13T21:09:17Z,1.26,1.25
2019-04-13T21:09:18Z,1.26,1.25
2019-04-13T21:09:19Z,1.23,1.25
2019-04-13T21:09:20Z,1.24,1.25
2019-04-13T21:09:21Z,1.19,1.24
2019-04-13T21:09:22Z,1.21,1.24
2019-04-13T21:09:23Z,1.23,1.24
2019-04-13T21:09:24Z,1.19,1.23
2019-04-13T21:09:25Z,1.16,1.22
2019-04-13T21:09:26Z,1.26,1.23
2019-04-13T21:09:27Z,1.16,1.22
